Version = 2.0
Id,Category,DM Address,Name,PLCNo,40000,ModbusAddress,AlgoNo,Length,DataType,BitNo,UseEngUnit,Offset,Span,Monitor,Control,Direction,IOType,EnableTraceLog,Description,Remark,,,,,,,,
1601,Manual,D15222.163,PLC2_MANUAL_IN_180,2,5222,45222,0,1,Bit,163,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 180,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1602,Manual,D15222.164,PLC2_MANUAL_IN_181,2,5222,45222,0,1,Bit,164,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 181,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1603,Manual,D15222.165,PLC2_MANUAL_IN_182,2,5222,45222,0,1,Bit,165,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 182,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1604,Manual,D15222.166,PLC2_MANUAL_IN_183,2,5222,45222,0,1,Bit,166,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 183,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1605,Manual,D15222.167,PLC2_MANUAL_IN_184,2,5222,45222,0,1,Bit,167,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 184,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1606,Manual,D15222.168,PLC2_MANUAL_IN_185,2,5222,45222,0,1,Bit,168,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 185,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1607,Manual,D15222.169,PLC2_MANUAL_IN_186,2,5222,45222,0,1,Bit,169,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 186,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1608,Manual,D15222.170,PLC2_MANUAL_IN_187,2,5222,45222,0,1,Bit,170,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 187,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1609,Manual,D15222.171,PLC2_MANUAL_IN_188,2,5222,45222,0,1,Bit,171,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 188,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1610,Manual,D15222.172,PLC2_MANUAL_IN_189,2,5222,45222,0,1,Bit,172,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 189,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1611,Manual,D15222.173,PLC2_MANUAL_IN_190,2,5222,45222,0,1,Bit,173,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 190,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1612,Manual,D15222.174,PLC2_MANUAL_IN_191,2,5222,45222,0,1,Bit,174,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 191,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1613,Manual,D15222.175,PLC2_MANUAL_IN_192,2,5222,45222,0,1,Bit,175,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 192,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1614,Manual,D15222.176,PLC2_MANUAL_IN_193,2,5222,45222,0,1,Bit,176,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 193,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1615,Manual,D15222.177,PLC2_MANUAL_IN_194,2,5222,45222,0,1,Bit,177,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 194,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1616,Manual,D15222.178,PLC2_MANUAL_IN_195,2,5222,45222,0,1,Bit,178,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 195,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1617,Manual,D15222.179,PLC2_MANUAL_IN_196,2,5222,45222,0,1,Bit,179,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 196,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1618,Manual,D15222.180,PLC2_MANUAL_IN_197,2,5222,45222,0,1,Bit,180,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 197,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1619,Manual,D15222.181,PLC2_MANUAL_IN_198,2,5222,45222,0,1,Bit,181,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 198,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1620,Manual,D15222.182,PLC2_MANUAL_IN_199,2,5222,45222,0,1,Bit,182,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 199,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1621,Manual,D15222.183,PLC2_MANUAL_IN_200,2,5222,45222,0,1,Bit,183,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 200,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1622,Manual,D15222.184,PLC2_MANUAL_IN_201,2,5222,45222,0,1,Bit,184,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 201,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1623,Manual,D15222.185,PLC2_MANUAL_IN_202,2,5222,45222,0,1,Bit,185,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 202,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1624,Manual,D15222.186,PLC2_MANUAL_IN_203,2,5222,45222,0,1,Bit,186,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 203,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1625,Manual,D15222.187,PLC2_MANUAL_IN_204,2,5222,45222,0,1,Bit,187,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 204,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1626,Manual,D15222.188,PLC2_MANUAL_IN_205,2,5222,45222,0,1,Bit,188,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 205,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1627,Manual,D15222.189,PLC2_MANUAL_IN_206,2,5222,45222,0,1,Bit,189,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 206,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1628,Manual,D15222.190,PLC2_MANUAL_IN_207,2,5222,45222,0,1,Bit,190,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 207,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1629,Manual,D15222.191,PLC2_MANUAL_IN_208,2,5222,45222,0,1,Bit,191,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 208,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1630,Manual,D15222.192,PLC2_MANUAL_IN_209,2,5222,45222,0,1,Bit,192,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 209,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1631,Manual,D15222.193,PLC2_MANUAL_IN_210,2,5222,45222,0,1,Bit,193,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 210,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1632,Manual,D15222.194,PLC2_MANUAL_IN_211,2,5222,45222,0,1,Bit,194,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 211,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1633,Manual,D15222.195,PLC2_MANUAL_IN_212,2,5222,45222,0,1,Bit,195,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 212,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1634,Manual,D15222.196,PLC2_MANUAL_IN_213,2,5222,45222,0,1,Bit,196,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 213,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1635,Manual,D15222.197,PLC2_MANUAL_IN_214,2,5222,45222,0,1,Bit,197,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 214,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1636,Manual,D15222.198,PLC2_MANUAL_IN_215,2,5222,45222,0,1,Bit,198,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 215,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1637,Manual,D15222.199,PLC2_MANUAL_IN_216,2,5222,45222,0,1,Bit,199,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 216,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1638,Manual,D15222.200,PLC2_MANUAL_IN_217,2,5222,45222,0,1,Bit,200,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 217,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1639,Manual,D15222.201,PLC2_MANUAL_IN_218,2,5222,45222,0,1,Bit,201,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 218,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1640,Manual,D15222.202,PLC2_MANUAL_IN_219,2,5222,45222,0,1,Bit,202,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 219,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1641,Manual,D15222.203,PLC2_MANUAL_IN_220,2,5222,45222,0,1,Bit,203,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 220,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1642,Manual,D15222.204,PLC2_MANUAL_IN_221,2,5222,45222,0,1,Bit,204,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 221,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1643,Manual,D15222.205,PLC2_MANUAL_IN_222,2,5222,45222,0,1,Bit,205,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 222,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1644,Manual,D15222.206,PLC2_MANUAL_IN_223,2,5222,45222,0,1,Bit,206,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 223,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1645,Manual,D15222.207,PLC2_MANUAL_IN_224,2,5222,45222,0,1,Bit,207,0,0,0,0,1,IPC?PLC,None,,PLC2 Manual Signal 224,"Create a switch on the IPC monitor, and pressing that switch turns the signal ON.. Recognize triggers from IPC and turn on PLC devices",,,,,,,,
1646,Manual,D15235.0,PLC2_MANUAL_ORIGIN_OUT_1,2,5235,45235,0,1,Bit,0,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 001,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1647,Manual,D15235.1,PLC2_MANUAL_ORIGIN_OUT_2,2,5235,45235,0,1,Bit,1,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 002,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1648,Manual,D15235.2,PLC2_MANUAL_ORIGIN_OUT_3,2,5235,45235,0,1,Bit,2,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 003,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1649,Manual,D15235.3,PLC2_MANUAL_ORIGIN_OUT_4,2,5235,45235,0,1,Bit,3,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 004,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1650,Manual,D15235.4,PLC2_MANUAL_ORIGIN_OUT_5,2,5235,45235,0,1,Bit,4,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 005,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1651,Manual,D15235.5,PLC2_MANUAL_ORIGIN_OUT_6,2,5235,45235,0,1,Bit,5,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 006,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1652,Manual,D15235.6,PLC2_MANUAL_ORIGIN_OUT_7,2,5235,45235,0,1,Bit,6,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 007,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1653,Manual,D15235.7,PLC2_MANUAL_ORIGIN_OUT_8,2,5235,45235,0,1,Bit,7,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 008,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1654,Manual,D15235.8,PLC2_MANUAL_ORIGIN_OUT_9,2,5235,45235,0,1,Bit,8,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 009,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1655,Manual,D15235.9,PLC2_MANUAL_ORIGIN_OUT_10,2,5235,45235,0,1,Bit,9,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 010,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1656,Manual,D15235.10,PLC2_MANUAL_ORIGIN_OUT_11,2,5235,45235,0,1,Bit,10,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 011,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1657,Manual,D15235.11,PLC2_MANUAL_ORIGIN_OUT_12,2,5235,45235,0,1,Bit,11,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 012,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1658,Manual,D15235.12,PLC2_MANUAL_ORIGIN_OUT_13,2,5235,45235,0,1,Bit,12,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 013,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1659,Manual,D15235.13,PLC2_MANUAL_ORIGIN_OUT_14,2,5235,45235,0,1,Bit,13,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 014,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1660,Manual,D15235.14,PLC2_MANUAL_ORIGIN_OUT_15,2,5235,45235,0,1,Bit,14,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 015,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1661,Manual,D15235.15,PLC2_MANUAL_ORIGIN_OUT_16,2,5235,45235,0,1,Bit,15,0,0,0,0,1,PLC?IPC,None,,PLC2 Individual Origin Reset Display 016,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1662,Manual,D15236.0,PLC2_MANUAL_OUT_1,2,5236,45236,0,1,Bit,0,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 001,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1663,Manual,D15236.1,PLC2_MANUAL_OUT_2,2,5236,45236,0,1,Bit,1,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 002,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1664,Manual,D15236.2,PLC2_MANUAL_OUT_3,2,5236,45236,0,1,Bit,2,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 003,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1665,Manual,D15236.3,PLC2_MANUAL_OUT_4,2,5236,45236,0,1,Bit,3,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 004,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1666,Manual,D15236.4,PLC2_MANUAL_OUT_5,2,5236,45236,0,1,Bit,4,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 005,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1667,Manual,D15236.5,PLC2_MANUAL_OUT_6,2,5236,45236,0,1,Bit,5,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 006,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1668,Manual,D15236.6,PLC2_MANUAL_OUT_7,2,5236,45236,0,1,Bit,6,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 007,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1669,Manual,D15236.7,PLC2_MANUAL_OUT_8,2,5236,45236,0,1,Bit,7,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 008,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1670,Manual,D15236.8,PLC2_MANUAL_OUT_9,2,5236,45236,0,1,Bit,8,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 009,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1671,Manual,D15236.9,PLC2_MANUAL_OUT_10,2,5236,45236,0,1,Bit,9,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 010,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1672,Manual,D15236.10,PLC2_MANUAL_OUT_11,2,5236,45236,0,1,Bit,10,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 011,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1673,Manual,D15236.11,PLC2_MANUAL_OUT_12,2,5236,45236,0,1,Bit,11,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 012,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1674,Manual,D15236.12,PLC2_MANUAL_OUT_13,2,5236,45236,0,1,Bit,12,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 013,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1675,Manual,D15236.13,PLC2_MANUAL_OUT_14,2,5236,45236,0,1,Bit,13,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 014,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1676,Manual,D15236.14,PLC2_MANUAL_OUT_15,2,5236,45236,0,1,Bit,14,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 015,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1677,Manual,D15236.15,PLC2_MANUAL_OUT_16,2,5236,45236,0,1,Bit,15,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 016,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1678,Manual,D15237.0,PLC2_MANUAL_OUT_17,2,5237,45237,0,1,Bit,0,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 017,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1679,Manual,D15237.1,PLC2_MANUAL_OUT_18,2,5237,45237,0,1,Bit,1,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 018,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1680,Manual,D15237.2,PLC2_MANUAL_OUT_19,2,5237,45237,0,1,Bit,2,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 019,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1681,Manual,D15237.3,PLC2_MANUAL_OUT_20,2,5237,45237,0,1,Bit,3,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 020,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1682,Manual,D15237.4,PLC2_MANUAL_OUT_21,2,5237,45237,0,1,Bit,4,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 021,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1683,Manual,D15237.5,PLC2_MANUAL_OUT_22,2,5237,45237,0,1,Bit,5,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 022,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1684,Manual,D15237.6,PLC2_MANUAL_OUT_23,2,5237,45237,0,1,Bit,6,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 023,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1685,Manual,D15237.7,PLC2_MANUAL_OUT_24,2,5237,45237,0,1,Bit,7,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 024,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1686,Manual,D15237.8,PLC2_MANUAL_OUT_25,2,5237,45237,0,1,Bit,8,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 025,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1687,Manual,D15237.9,PLC2_MANUAL_OUT_26,2,5237,45237,0,1,Bit,9,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 026,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
1688,Manual,D15237.10,PLC2_MANUAL_OUT_27,2,5237,45237,0,1,Bit,10,0,0,0,0,1,PLC?IPC,None,,PLC2 Manual Display 027,Change each operation state to 0?1. Polling monitoring in 1 second,,,,,,,,
